system:index,B2,B3,B4,B8,NDMI,NDVI,NDWI,aspect,elevation,label,slope,.geo
2_310_0,200.5,331.0,318.5,1982.0,0.11270175,0.7231037,-0.7137916,183.71115,2948,0,29.586288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14991339299907,28.238855366646604]}"
2_311_0,558.6666666666666,792.25,1024.75,2374.0,-0.034763165,0.3969842,-0.49956572,180.0,1744,0,11.883978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22995328481412,27.71549688211857]}"
2_312_0,116.0,167.0,146.5,1204.0,0.26603577,0.7830433,-0.7563822,297.00366,3079,0,21.413797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46225761728742,28.32994453645632]}"
2_313_0,315.0,528.0,563.0,2505.0,0.14960991,0.63298565,-0.6518299,206.1834,1624,0,28.420654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.65700779660268,28.201126124713582]}"
2_314_0,570.4117647058823,841.3157894736842,569.7777777777778,3777.833333333333,0.29364932,0.7378893,-0.6357269,291.03195,1590,0,42.0538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19168505371063,27.82733713499145]}"
2_315_0,3138.0,3281.5,3455.0,3416.5,0.31885737,-0.0056028524,-0.02015527,219.54073,4621,0,13.001859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19276303205156,28.23966385040231]}"
2_316_0,279.0,441.5,337.5,2860.5,0.25090194,0.7889306,-0.7325863,337.73654,2192,0,32.198753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29112855566265,28.105455546954854]}"
2_317_0,189.0,366.0,262.5,2245.5,0.24198009,0.79066986,-0.71970135,138.05501,2078,0,32.25831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09601447595189,28.05047865156674]}"
2_318_0,9914.0,9972.0,9990.0,9465.0,0.8681536,-0.026985351,0.026084272,346.29846,4912,0,13.130414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74890545016811,28.485981901307884]}"
2_319_0,5306.5,5472.0,5204.5,4797.0,0.81018865,-0.040743887,0.065731816,261.4565,5265,0,37.33468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74647999890098,28.369829735071228]}"
2_320_0,362.0,528.5,612.0,2442.0,0.16285715,0.59921414,-0.64416766,65.89311,3459,0,52.598907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.24908740036587,28.191693814230327]}"
2_321_0,6710.0,6926.0,6438.0,6016.0,0.8136871,-0.033884697,0.07031371,6.481099,4663,0,33.091305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.65781628035839,28.325093633922076]}"
2_322_0,1029.4,1283.9,1479.0,2412.2,-0.069941394,0.23982319,-0.30526772,216.96956,1314,0,3.4783602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.3929975088818,27.6653708892647]}"
2_323_0,293.125,443.22222222222223,358.22222222222223,2042.0,0.15302089,0.7015091,-0.6433138,254.66817,1126,0,28.85486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.313227111652,27.941602839131452]}"
2_324_0,642.0,960.0,1445.0,2202.0,-0.17620651,0.20756787,-0.39278936,230.94731,4471,0,31.65977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25286032455917,28.48813785798977]}"
2_325_0,866.8,1056.9756097560976,1052.7567567567567,1632.48,-0.051464148,0.21589279,-0.21398546,344.23453,1046,0,7.6639247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03564768885906,27.68477449940168]}"
2_326_0,727.0,982.0,941.5,2288.75,0.03071698,0.41707298,-0.3995261,48.456055,211,0,1.3982431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.60769028750452,27.613627928899415]}"
2_327_0,199.5,281.0,271.5,1835.0,0.3161198,0.7422264,-0.73440456,37.52356,3445,0,32.322807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13778613666345,28.10572504154009]}"
2_328_0,564.7857142857143,753.8,1041.4166666666667,1709.357142857143,-0.2639786,0.24281912,-0.38794,108.538826,4214,0,39.16675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98417422307901,28.32239868806972]}"
2_329_0,1375.5,1596.5,1421.0,1560.5,0.23849206,0.04678853,0.011403231,334.1402,3767,0,50.734447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2569027433377,28.37548912136118]}"
2_330_0,240.27272727272728,365.1666666666667,269.55,2070.8333333333335,0.24123807,0.76965314,-0.70019156,280.72107,2059,0,27.569435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47600184113445,27.926241647773008]}"
2_331_0,266.0,415.0,365.0,2631.0,0.20136987,0.7563418,-0.72751147,87.1995,3090,0,44.82638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81331465603948,28.29679670247231]}"
2_332_0,409.0,610.5294117647059,732.2857142857143,2491.833333333333,0.070551425,0.54574525,-0.60641,189.85573,1507,0,32.65093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78124480039641,27.682349048134558]}"
2_333_0,6881.0,6750.0,6331.0,5837.0,0.7452534,-0.040598292,0.07253516,131.3257,4884,0,12.441799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.69123360892763,28.43989832723255]}"
2_334_0,485.6,745.75,705.125,2591.25,0.13260122,0.5721816,-0.55304164,267.02335,723,0,17.313768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.28735563146935,27.873151214481545]}"
2_335_0,354.1818181818182,603.5,420.05555555555554,3097.0,0.3127802,0.76113224,-0.6738279,279.3008,1891,0,26.60192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.23615166027454,27.827067640406213]}"
2_336_0,497.25,642.1388888888889,717.6666666666666,1776.75,0.023129709,0.42458156,-0.46906292,259.366,632,0,31.552221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61065472794212,27.730049589721304]}"
2_337_0,488.0,723.25,828.8333333333334,2055.0,-0.024756782,0.4251864,-0.4793485,297.9459,1624,0,17.269411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.49810039712379,27.851052658492204]}"
2_338_0,2002.0,2150.5,2141.0,1967.6666666666667,0.17143354,-0.042187247,0.044396777,358.29117,5366,0,31.608515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.4711509386002,28.105455546954854]}"
2_339_0,470.75,655.0,768.0,2110.75,-0.037450835,0.46643507,-0.52634907,189.5199,836,0,23.901632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.10194335682708,27.942950312057633]}"
2_340_0,272.3076923076923,463.42857142857144,400.5,2474.5,0.15910688,0.7213913,-0.6845202,104.85416,572,0,29.609709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.67452494464301,27.86183244190164]}"
2_341_0,146.0,217.0,197.0,2349.0,0.37690505,0.84524745,-0.83086514,36.128006,3103,0,15.673308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82705887988651,28.276315113994386]}"
2_342_0,356.84615384615387,485.22222222222223,349.85714285714283,1917.15,0.19016653,0.6913489,-0.5960474,347.84653,1519,0,34.817608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62978884349386,27.814401394900127]}"
2_343_0,194.5,257.0,394.5,946.0,-0.18148388,0.41141364,-0.57273483,248.04515,4058,0,25.467012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.39326700346705,28.416452298317033]}"
2_344_0,238.375,427.14285714285717,400.8,2224.5,0.17791899,0.69466347,-0.6778278,143.73236,994,0,38.76801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.88553920488269,27.63545699030352]}"
2_345_0,152.0,294.0,172.0,1978.0,0.28650406,0.84,-0.74119717,222.23586,1722,0,28.661036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.5451675437298,28.216487316072026]}"
2_346_0,205.05263157894737,367.3,303.8,2126.6666666666665,0.208963,0.75000685,-0.70544916,173.85472,1898,0,18.875963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1350911908111,27.80389110607593]}"
2_347_0,348.3571428571429,502.0,389.2857142857143,2456.5,0.23152123,0.7264125,-0.6606388,348.70306,901,0,15.6756735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20542927755766,27.945375763324755]}"
2_348_0,76.0,150.0,110.0,1732.0,0.3151101,0.88056463,-0.8405951,48.672516,2737,0,22.622917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8593982301148,28.43343045718689]}"
2_349_0,151.0,242.0,267.5,1451.0,0.096542604,0.688682,-0.71411693,135.64743,3116,0,33.28568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25178234621822,28.142915294302636]}"
2_350_0,407.25,592.5,681.0,1956.0,-0.029882208,0.48350397,-0.5350206,170.81705,1032,0,19.00148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59744949326556,27.908993994317914]}"
2_351_0,598.6,903.1666666666666,952.1666666666666,2308.75,0.031440217,0.41601288,-0.43761513,106.41748,513,0,3.278015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13239624495873,27.878271611601026]}"
2_352_0,405.6666666666667,652.25,718.2,2513.3333333333335,0.08208955,0.5555051,-0.58791167,127.121796,428,0,9.142552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55945075674731,27.988494896962493]}"
2_353_0,998.0,1456.0,2324.0,3817.0,0.0099219475,0.24312001,-0.4477527,273.59705,4089,0,37.741783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61200220086829,28.348000673667123]}"
2_354_0,377.2,564.0,512.0,2180.0,0.15911205,0.61961365,-0.5889213,328.32907,868,0,11.817164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13239624495873,27.85051366932173]}"
2_355_0,2380.0,2530.0,2555.0,2393.0,0.15827687,-0.0327405,0.02782856,139.36668,4709,0,50.563828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.54220310329221,28.46334435614807]}"
2_356_0,180.0,361.0,258.0,2675.0,0.28420547,0.82407093,-0.76218706,225.48187,2071,0,33.804317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76507512528227,28.164474861121505]}"
2_357_0,292.8181818181818,495.7142857142857,361.8,2334.0,0.2540802,0.73158246,-0.6496365,168.73157,510,0,15.674194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64137711065901,27.66348442716805]}"
2_358_0,804.5,1072.0,1492.5,2185.0,-0.1530187,0.18830727,-0.34172553,207.80814,4581,0,27.132254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25070436787728,28.322129193484482]}"
2_359_0,226.0,323.0,268.0,1696.0,0.2814507,0.72708756,-0.68003964,290.37726,974,0,20.401121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75618180396948,28.09332829061924]}"
2_360_0,586.1666666666666,881.3076923076923,907.8,2291.75,0.043091383,0.4325452,-0.44450572,90.0,220,0,1.0469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.56807458347485,27.64461980620154]}"
2_361_0,401.0,587.0,567.0,1999.0,0.028556727,0.558067,-0.546017,192.77448,577,0,4.744282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53304028739419,28.100604644420606]}"
2_362_0,185.63829787234042,560.2758620689655,319.64583333333337,3033.3333333333335,0.28125703,0.80933625,-0.68818206,259.77252,1865,0,45.081966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04939191270608,27.66025049214522]}"
2_363_0,471.76190476190476,611.3783783783783,989.0,1691.2173913043478,-0.24088979,0.26200017,-0.46896595,136.16998,4230,0,16.26265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.41671303238256,28.183878471258488]}"
2_364_0,171.14285714285714,431.2,270.57894736842104,2689.083333333333,0.2757319,0.81715554,-0.7236149,328.69153,1365,0,26.22558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.94752295948693,27.709298506658143]}"
2_365_0,889.0,1264.25,1405.8333333333335,3137.0,-0.04089276,0.38107643,-0.42550412,280.01462,1327,0,15.602978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27738433181563,27.999813669542398]}"
2_366_0,7651.0,7762.5,7760.0,6975.5,0.90353394,-0.053238776,0.053399377,247.101,5619,0,26.529612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.05963270694505,28.358510962491323]}"
2_367_0,272.5,421.5,490.5,1758.0,0.07737092,0.56370914,-0.613214,168.55214,3038,0,42.76622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1854866782502,28.138064391768392]}"
2_368_0,3587.0,3840.0,4180.0,3937.0,0.40757954,-0.029937169,-0.012472676,215.8694,4663,0,23.724308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.70201339233707,28.346653200740946]}"
2_369_0,786.5,976.5714285714286,1005.8181818181819,2424.4,0.03412387,0.4135544,-0.4257103,113.88885,221,0,2.2890878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.56322368094061,27.648392730394843]}"
2_370_0,179.66666666666666,291.2,264.0,2180.75,0.1464809,0.784027,-0.76439655,21.651741,2226,0,19.204887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.01220165994354,28.155312045223486]}"
2_371_0,381.29166666666663,586.3333333333334,550.75,2404.5,0.17299835,0.6272735,-0.6079131,331.3316,1244,0,29.766693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98309624473806,27.75241764029588]}"
2_372_0,3443.5,3778.5,3809.0,3600.0,0.41218007,-0.028208936,0.024191909,152.42238,5124,0,34.047672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.58181880732188,28.393545258571983]}"
2_373_0,10262.0,10192.0,10080.0,9210.0,0.84513676,-0.045101088,0.05061334,155.53552,6162,0,10.084329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.66940454752353,28.45822395902859]}"
2_374_0,229.0,420.0,334.75,1836.75,0.13283479,0.69168776,-0.6277833,223.28348,726,0,14.940807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.92057350096336,27.770204282921448]}"
2_375_0,221.02,286.83870967741933,277.95652173913044,2339.4210526315787,0.32927492,0.78760684,-0.7815611,281.87573,2924,0,21.470148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.45875418767936,27.966665835558388]}"
2_376_0,169.5,237.5,287.0,683.5,0.12788779,0.4085523,-0.48425624,310.54745,3766,0,41.07362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9569552699702,28.362822875855098]}"
2_377_0,574.0,765.0,1054.0,1977.0,-0.1714166,0.30451995,-0.4420131,230.90593,4252,0,42.742317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78825165961254,28.331561503967738]}"
2_378_0,369.0,560.0,404.0,2974.5,0.27414864,0.7608406,-0.68312347,265.9605,2377,0,24.683226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1367081583225,28.025415655139803]}"
2_379_0,544.375,745.0,621.75,3133.25,0.1808824,0.66884154,-0.6158061,317.19965,902,0,36.056866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26552657006525,27.927050131528716]}"
2_380_0,368.3,556.4,426.25,2389.5,0.18502294,0.69723874,-0.62225467,77.2655,551,0,38.931168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.57346447517956,27.941602839131452]}"
2_381_0,494.0,662.0,706.0,1819.0,0.05632985,0.44079208,-0.4663442,330.44223,1516,0,18.519497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62520743554485,28.155312045223486]}"
2_382_0,384.0,625.0,534.0,2664.0,0.094944514,0.66604125,-0.6199453,98.040054,1261,0,24.841925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64784498070466,28.013557893389425]}"
2_383_0,1614.5,1862.5,1937.75,1965.3333333333333,-0.029544894,0.0070670624,-0.026864631,154.6885,5517,0,40.68007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46495256313978,28.23589092620901]}"
2_384_0,174.0,258.5,226.0,1910.0,0.24429968,0.7883895,-0.76158637,124.86627,2860,0,23.01359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30217783365732,28.050748146151975]}"
2_385_0,374.5,590.25,622.5,1816.5,-0.008325372,0.4895449,-0.5095045,350.83124,1087,0,12.928919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90036140707066,27.73840392186362]}"
2_386_0,85.0,142.5,99.0,1770.0,0.47777084,0.89406097,-0.8509804,175.12903,3233,0,33.018143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32858830301043,28.348539662837595]}"
2_387_0,163.25,219.66666666666666,192.66666666666666,1957.0,0.07247568,0.8207474,-0.79816234,357.75757,2582,0,43.21667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98147927722665,28.28386096238099]}"
2_388_0,245.5,499.0,380.5,3062.0,0.18624698,0.7789397,-0.71974164,188.59433,2066,0,13.797326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09251104634383,28.0892858718407]}"
2_389_0,867.5,859.5,848.5,933.5,0.46950018,0.047699213,-0.041271612,43.88453,5052,0,16.276737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80711628057905,28.386538399355853]}"
2_390_0,1668.0,2030.0,2331.0,2513.0,0.34241453,0.037572253,-0.10631741,339.23047,3941,0,5.930452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.66051122621074,28.488407352575006]}"
2_391_0,477.0,683.5,514.0,3280.0,0.29210162,0.72904587,-0.6551028,1.6221297,1261,0,32.93397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00034389819317,28.018408795923673]}"
2_392_0,539.5,771.5,1133.0,1887.5,-0.23552045,0.24979308,-0.41970664,199.67232,4499,0,50.273697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15449480094807,28.465500312829956]}"
2_393_0,480.0,800.6470588235294,732.2142857142857,2725.6666666666665,0.07997094,0.57649535,-0.5459014,324.0801,987,0,26.552328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89146808575788,27.934865474500555]}"
2_394_0,317.0,522.0,585.0,2559.0,0.12731278,0.6278626,-0.66114897,230.11621,1564,0,24.437326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77127350074268,28.106264030710562]}"
2_395_0,253.0,430.0,290.0,3208.0,0.3394572,0.83419096,-0.76360637,321.85287,1668,0,14.980863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6586247641141,28.183608976673252]}"
2_396_0,752.0,853.0,965.0,1287.0,-0.23164178,0.14298402,-0.20280373,131.31883,4401,0,15.0932665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.33074425969232,28.465500312829956]}"
2_397_0,7604.0,7632.0,7493.0,6671.0,0.79388237,-0.058034454,0.0671887,46.386463,4721,0,16.965878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.70416934901895,28.423998146703635]}"
2_398_0,112.5,223.29166666666669,176.33333333333334,1888.5,0.25606918,0.8292033,-0.7885287,228.61925,3029,0,42.939075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.39757891683081,28.234273958697592]}"
2_399_0,163.0,242.0,230.0,1088.0,0.10850739,0.6509863,-0.6360902,21.758467,3795,0,32.817688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82813685822745,28.32239868806972]}"
2_400_0,512.0,748.0,929.0,2592.0,0.013687915,0.472309,-0.55209583,201.63998,1222,0,34.861385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80549931306764,28.091172333937354]}"
2_401_0,354.0625,473.9166666666667,483.85714285714283,2030.6666666666667,0.15974586,0.6151501,-0.62156045,230.12624,524,0,23.231478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86505761640477,27.8111674598773]}"
2_402_0,1018.6666666666666,1211.4,1332.3333333333333,1820.0,-0.034610793,0.15470022,-0.20076533,293.88654,1322,0,4.571307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.31430508999294,27.66025049214522]}"
2_403_0,364.0,451.0,388.0,2087.0,0.07966891,0.68646467,-0.64460206,317.51132,2374,0,48.780663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.06556158782024,28.14075933762075]}"
2_404_0,267.0,504.0,474.0,2660.0,0.1431027,0.6975112,-0.6814159,187.18047,1218,0,23.774675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.73543072090632,28.121086232898534]}"
2_405_0,678.6,919.0,941.5,2201.0,-0.047804456,0.40079555,-0.41089743,90.0,223,0,1.0473071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.51606212852433,27.687199950668806]}"
